"[""class"", ""ent-name""]","[""href"", ""/pokedex/meowth""]","[""title"", ""View pokedex for #052 Meowth""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/persian""]","[""title"", ""View pokedex for #053 Persian""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/persian""]","[""title"", ""View pokedex for #053 Persian""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/psyduck""]","[""title"", ""View pokedex for #054 Psyduck""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/golduck""]","[""title"", ""View pokedex for #055 Golduck""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/mankey""]","[""title"", ""View pokedex for #056 Mankey""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/primeape""]","[""title"", ""View pokedex for #057 Primeape""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/growlithe""]","[""title"", ""View pokedex for #058 Growlithe""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/arcanine""]","[""title"", ""View pokedex for #059 Arcanine""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/poliwag""]","[""title"", ""View pokedex for #060 Poliwag""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/poliwhirl""]","[""title"", ""View pokedex for #061 Poliwhirl""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/poliwrath""]","[""title"", ""View pokedex for #062 Poliwrath""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/abra""]","[""title"", ""View pokedex for #063 Abra""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/kadabra""]","[""title"", ""View pokedex for #064 Kadabra""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/alakazam""]","[""title"", ""View pokedex for #065 Alakazam""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/alakazam""]","[""title"", ""View pokedex for #065 Alakazam""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/machop""]","[""title"", ""View pokedex for #066 Machop""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/machoke""]","[""title"", ""View pokedex for #067 Machoke""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/machamp""]","[""title"", ""View pokedex for #068 Machamp""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/bellsprout""]","[""title"", ""View pokedex for #069 Bellsprout""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/weepinbell""]","[""title"", ""View pokedex for #070 Weepinbell""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/victreebel""]","[""title"", ""View pokedex for #071 Victreebel""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/tentacool""]","[""title"", ""View pokedex for #072 Tentacool""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/tentacruel""]","[""title"", ""View pokedex for #073 Tentacruel""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/geodude""]","[""title"", ""View pokedex for #074 Geodude""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/geodude""]","[""title"", ""View pokedex for #074 Geodude""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/graveler""]","[""title"", ""View pokedex for #075 Graveler""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/graveler""]","[""title"", ""View pokedex for #075 Graveler""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/golem""]","[""title"", ""View pokedex for #076 Golem""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/golem""]","[""title"", ""View pokedex for #076 Golem""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/ponyta""]","[""title"", ""View pokedex for #077 Ponyta""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/rapidash""]","[""title"", ""View pokedex for #078 Rapidash""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/slowpoke""]","[""title"", ""View pokedex for #079 Slowpoke""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/slowbro""]","[""title"", ""View pokedex for #080 Slowbro""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/slowbro""]","[""title"", ""View pokedex for #080 Slowbro""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/magnemite""]","[""title"", ""View pokedex for #081 Magnemite""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/magneton""]","[""title"", ""View pokedex for #082 Magneton""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/farfetchd""]","[""title"", ""View pokedex for #083 Farfetch'd""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/doduo""]","[""title"", ""View pokedex for #084 Doduo""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/dodrio""]","[""title"", ""View pokedex for #085 Dodrio""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/seel""]","[""title"", ""View pokedex for #086 Seel""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/dewgong""]","[""title"", ""View pokedex for #087 Dewgong""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/grimer""]","[""title"", ""View pokedex for #088 Grimer""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/grimer""]","[""title"", ""View pokedex for #088 Grimer""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/muk""]","[""title"", ""View pokedex for #089 Muk""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/muk""]","[""title"", ""View pokedex for #089 Muk""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/shellder""]","[""title"", ""View pokedex for #090 Shellder""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/cloyster""]","[""title"", ""View pokedex for #091 Cloyster""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/gastly""]","[""title"", ""View pokedex for #092 Gastly""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/haunter""]","[""title"", ""View pokedex for #093 Haunter""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/gengar""]","[""title"", ""View pokedex for #094 Gengar""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/gengar""]","[""title"", ""View pokedex for #094 Gengar""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/onix""]","[""title"", ""View pokedex for #095 Onix""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/drowzee""]","[""title"", ""View pokedex for #096 Drowzee""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/hypno""]","[""title"", ""View pokedex for #097 Hypno""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/krabby""]","[""title"", ""View pokedex for #098 Krabby""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/kingler""]","[""title"", ""View pokedex for #099 Kingler""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/voltorb""]","[""title"", ""View pokedex for #100 Voltorb""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/electrode""]","[""title"", ""View pokedex for #101 Electrode""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/exeggcute""]","[""title"", ""View pokedex for #102 Exeggcute""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/exeggutor""]","[""title"", ""View pokedex for #103 Exeggutor""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/exeggutor""]","[""title"", ""View pokedex for #103 Exeggutor""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/cubone""]","[""title"", ""View pokedex for #104 Cubone""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/marowak""]","[""title"", ""View pokedex for #105 Marowak""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/marowak""]","[""title"", ""View pokedex for #105 Marowak""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/hitmonlee""]","[""title"", ""View pokedex for #106 Hitmonlee""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/hitmonchan""]","[""title"", ""View pokedex for #107 Hitmonchan""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/lickitung""]","[""title"", ""View pokedex for #108 Lickitung""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/koffing""]","[""title"", ""View pokedex for #109 Koffing""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/weezing""]","[""title"", ""View pokedex for #110 Weezing""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/rhyhorn""]","[""title"", ""View pokedex for #111 Rhyhorn""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/rhydon""]","[""title"", ""View pokedex for #112 Rhydon""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/chansey""]","[""title"", ""View pokedex for #113 Chansey""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/tangela""]","[""title"", ""View pokedex for #114 Tangela""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/kangaskhan""]","[""title"", ""View pokedex for #115 Kangaskhan""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/kangaskhan""]","[""title"", ""View pokedex for #115 Kangaskhan""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/horsea""]","[""title"", ""View pokedex for #116 Horsea""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/seadra""]","[""title"", ""View pokedex for #117 Seadra""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/goldeen""]","[""title"", ""View pokedex for #118 Goldeen""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/seaking""]","[""title"", ""View pokedex for #119 Seaking""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/staryu""]","[""title"", ""View pokedex for #120 Staryu""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/starmie""]","[""title"", ""View pokedex for #121 Starmie""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/mr-mime""]","[""title"", ""View pokedex for #122 Mr. Mime""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/scyther""]","[""title"", ""View pokedex for #123 Scyther""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/jynx""]","[""title"", ""View pokedex for #124 Jynx""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/electabuzz""]","[""title"", ""View pokedex for #125 Electabuzz""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/magmar""]","[""title"", ""View pokedex for #126 Magmar""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/pinsir""]","[""title"", ""View pokedex for #127 Pinsir""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/pinsir""]","[""title"", ""View pokedex for #127 Pinsir""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/tauros""]","[""title"", ""View pokedex for #128 Tauros""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/magikarp""]","[""title"", ""View pokedex for #129 Magikarp""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/gyarados""]","[""title"", ""View pokedex for #130 Gyarados""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/gyarados""]","[""title"", ""View pokedex for #130 Gyarados""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/lapras""]","[""title"", ""View pokedex for #131 Lapras""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/ditto""]","[""title"", ""View pokedex for #132 Ditto""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/eevee""]","[""title"", ""View pokedex for #133 Eevee""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/vaporeon""]","[""title"", ""View pokedex for #134 Vaporeon""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/jolteon""]","[""title"", ""View pokedex for #135 Jolteon""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/flareon""]","[""title"", ""View pokedex for #136 Flareon""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/porygon""]","[""title"", ""View pokedex for #137 Porygon""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/omanyte""]","[""title"", ""View pokedex for #138 Omanyte""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/omastar""]","[""title"", ""View pokedex for #139 Omastar""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/kabuto""]","[""title"", ""View pokedex for #140 Kabuto""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/kabutops""]","[""title"", ""View pokedex for #141 Kabutops""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/aerodactyl""]","[""title"", ""View pokedex for #142 Aerodactyl""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/aerodactyl""]","[""title"", ""View pokedex for #142 Aerodactyl""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/snorlax""]","[""title"", ""View pokedex for #143 Snorlax""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/articuno""]","[""title"", ""View pokedex for #144 Articuno""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/zapdos""]","[""title"", ""View pokedex for #145 Zapdos""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/moltres""]","[""title"", ""View pokedex for #146 Moltres""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/dratini""]","[""title"", ""View pokedex for #147 Dratini""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/dragonair""]","[""title"", ""View pokedex for #148 Dragonair""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/dragonite""]","[""title"", ""View pokedex for #149 Dragonite""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/mewtwo""]","[""title"", ""View pokedex for #150 Mewtwo""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/mewtwo""]","[""title"", ""View pokedex for #150 Mewtwo""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/mewtwo""]","[""title"", ""View pokedex for #150 Mewtwo""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/mew""]","[""title"", ""View pokedex for #151 Mew""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/chikorita""]","[""title"", ""View pokedex for #152 Chikorita""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/bayleef""]","[""title"", ""View pokedex for #153 Bayleef""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/meganium""]","[""title"", ""View pokedex for #154 Meganium""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/cyndaquil""]","[""title"", ""View pokedex for #155 Cyndaquil""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/quilava""]","[""title"", ""View pokedex for #156 Quilava""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/typhlosion""]","[""title"", ""View pokedex for #157 Typhlosion""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/totodile""]","[""title"", ""View pokedex for #158 Totodile""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/croconaw""]","[""title"", ""View pokedex for #159 Croconaw""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/feraligatr""]","[""title"", ""View pokedex for #160 Feraligatr""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/sentret""]","[""title"", ""View pokedex for #161 Sentret""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/furret""]","[""title"", ""View pokedex for #162 Furret""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/hoothoot""]","[""title"", ""View pokedex for #163 Hoothoot""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/noctowl""]","[""title"", ""View pokedex for #164 Noctowl""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/ledyba""]","[""title"", ""View pokedex for #165 Ledyba""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/ledian""]","[""title"", ""View pokedex for #166 Ledian""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/spinarak""]","[""title"", ""View pokedex for #167 Spinarak""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/ariados""]","[""title"", ""View pokedex for #168 Ariados""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/crobat""]","[""title"", ""View pokedex for #169 Crobat""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/chinchou""]","[""title"", ""View pokedex for #170 Chinchou""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/lanturn""]","[""title"", ""View pokedex for #171 Lanturn""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/pichu""]","[""title"", ""View pokedex for #172 Pichu""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/cleffa""]","[""title"", ""View pokedex for #173 Cleffa""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/igglybuff""]","[""title"", ""View pokedex for #174 Igglybuff""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/togepi""]","[""title"", ""View pokedex for #175 Togepi""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/togetic""]","[""title"", ""View pokedex for #176 Togetic""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/natu""]","[""title"", ""View pokedex for #177 Natu""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/xatu""]","[""title"", ""View pokedex for #178 Xatu""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/mareep""]","[""title"", ""View pokedex for #179 Mareep""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/flaaffy""]","[""title"", ""View pokedex for #180 Flaaffy""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/ampharos""]","[""title"", ""View pokedex for #181 Ampharos""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/ampharos""]","[""title"", ""View pokedex for #181 Ampharos""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/bellossom""]","[""title"", ""View pokedex for #182 Bellossom""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/marill""]","[""title"", ""View pokedex for #183 Marill""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/azumarill""]","[""title"", ""View pokedex for #184 Azumarill""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/sudowoodo""]","[""title"", ""View pokedex for #185 Sudowoodo""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/politoed""]","[""title"", ""View pokedex for #186 Politoed""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/hoppip""]","[""title"", ""View pokedex for #187 Hoppip""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/skiploom""]","[""title"", ""View pokedex for #188 Skiploom""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/jumpluff""]","[""title"", ""View pokedex for #189 Jumpluff""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/aipom""]","[""title"", ""View pokedex for #190 Aipom""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/sunkern""]","[""title"", ""View pokedex for #191 Sunkern""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/sunflora""]","[""title"", ""View pokedex for #192 Sunflora""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/yanma""]","[""title"", ""View pokedex for #193 Yanma""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/wooper""]","[""title"", ""View pokedex for #194 Wooper""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/quagsire""]","[""title"", ""View pokedex for #195 Quagsire""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/espeon""]","[""title"", ""View pokedex for #196 Espeon""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/umbreon""]","[""title"", ""View pokedex for #197 Umbreon""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/murkrow""]","[""title"", ""View pokedex for #198 Murkrow""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/slowking""]","[""title"", ""View pokedex for #199 Slowking""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/misdreavus""]","[""title"", ""View pokedex for #200 Misdreavus""]"
"[""class"", ""ent-name""]","[""href"", ""/pokedex/unown""]","[""title"", ""View pokedex for #201 Unown""]"
